step,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec,tokens_per_sec_per_M_params,total_tokens,grad_norm,timestamp
268,3.890502,N/A,N/A,6.73e-05,29923.77,84.23,2203648,N/A,2025-08-03 17:51:30
269,3.315798,N/A,N/A,6.75e-05,30156.22,84.88,2211840,N/A,2025-08-03 17:51:31
270,1.610938,N/A,N/A,6.78e-05,29805.66,83.90,2220032,0.6422,2025-08-03 17:51:31
271,1.770010,N/A,N/A,6.80e-05,29827.43,83.96,2228224,N/A,2025-08-03 17:51:31
272,2.958058,N/A,N/A,6.83e-05,29897.34,84.15,2236416,N/A,2025-08-03 17:51:31
273,3.354438,N/A,N/A,6.85e-05,29921.70,84.22,2244608,N/A,2025-08-03 17:51:32
274,5.132829,N/A,N/A,6.88e-05,29871.46,84.08,2252800,N/A,2025-08-03 17:51:32
275,2.228091,N/A,N/A,6.90e-05,29856.56,84.04,2260992,N/A,2025-08-03 17:51:32
276,2.985693,N/A,N/A,6.93e-05,29847.28,84.01,2269184,N/A,2025-08-03 17:51:33
277,2.168992,N/A,N/A,6.95e-05,29816.00,83.93,2277376,N/A,2025-08-03 17:51:33
278,4.619886,N/A,N/A,6.98e-05,29877.76,84.10,2285568,N/A,2025-08-03 17:51:33
279,5.263686,N/A,N/A,7.00e-05,30219.50,85.06,2293760,N/A,2025-08-03 17:51:34
280,3.883628,N/A,N/A,7.03e-05,29962.08,84.34,2301952,0.8927,2025-08-03 17:51:34
281,2.767848,N/A,N/A,7.05e-05,29949.41,84.30,2310144,N/A,2025-08-03 17:51:34
282,3.373969,N/A,N/A,7.08e-05,29972.20,84.37,2318336,N/A,2025-08-03 17:51:34
283,2.768388,N/A,N/A,7.10e-05,30026.48,84.52,2326528,N/A,2025-08-03 17:51:35
284,4.712769,N/A,N/A,7.13e-05,30054.17,84.60,2334720,N/A,2025-08-03 17:51:35
285,1.432908,N/A,N/A,7.15e-05,30073.39,84.65,2342912,N/A,2025-08-03 17:51:35
286,4.757140,N/A,N/A,7.18e-05,30115.14,84.77,2351104,N/A,2025-08-03 17:51:36
287,2.455643,N/A,N/A,7.20e-05,30096.57,84.72,2359296,N/A,2025-08-03 17:51:36
288,1.733238,N/A,N/A,7.22e-05,30101.56,84.73,2367488,N/A,2025-08-03 17:51:36
289,2.632199,N/A,N/A,7.25e-05,30365.15,85.47,2375680,N/A,2025-08-03 17:51:37
290,1.779305,N/A,N/A,7.27e-05,30110.77,84.76,2383872,0.4680,2025-08-03 17:51:37
291,2.125188,N/A,N/A,7.30e-05,30111.19,84.76,2392064,N/A,2025-08-03 17:51:37
292,2.626829,N/A,N/A,7.32e-05,30117.81,84.78,2400256,N/A,2025-08-03 17:51:38
293,3.245965,N/A,N/A,7.35e-05,30125.53,84.80,2408448,N/A,2025-08-03 17:51:38
294,3.832579,N/A,N/A,7.37e-05,30117.35,84.77,2416640,N/A,2025-08-03 17:51:38
295,4.283951,N/A,N/A,7.40e-05,30112.19,84.76,2424832,N/A,2025-08-03 17:51:38
296,2.386173,N/A,N/A,7.43e-05,29957.54,84.32,2433024,N/A,2025-08-03 17:51:39
297,1.754078,N/A,N/A,7.45e-05,29971.64,84.36,2441216,N/A,2025-08-03 17:51:39
298,4.822396,N/A,N/A,7.48e-05,29966.24,84.35,2449408,N/A,2025-08-03 17:51:39
299,2.223656,N/A,N/A,7.50e-05,30217.74,85.06,2457600,N/A,2025-08-03 17:51:40
300,3.426695,N/A,N/A,7.52e-05,29684.29,83.56,2465792,0.4094,2025-08-03 17:51:40
301,3.088122,N/A,N/A,7.55e-05,13668.04,38.47,2473984,N/A,2025-08-03 17:57:28
302,3.263327,N/A,N/A,7.57e-05,13662.05,38.46,2482176,N/A,2025-08-03 17:57:28
303,2.765767,N/A,N/A,7.60e-05,13659.94,38.45,2490368,N/A,2025-08-03 17:57:28
304,2.146169,N/A,N/A,7.62e-05,13659.16,38.45,2498560,N/A,2025-08-03 17:57:29
305,3.733178,N/A,N/A,7.65e-05,13658.56,38.45,2506752,N/A,2025-08-03 17:57:29
306,3.565147,N/A,N/A,7.67e-05,13645.32,38.41,2514944,N/A,2025-08-03 17:57:29
307,0.701642,N/A,N/A,7.70e-05,13653.70,38.43,2523136,N/A,2025-08-03 17:57:30
308,3.073790,N/A,N/A,7.73e-05,13667.16,38.47,2531328,N/A,2025-08-03 17:57:30
309,2.590752,N/A,N/A,7.75e-05,13725.55,38.63,2539520,N/A,2025-08-03 17:57:30
310,3.364172,N/A,N/A,7.78e-05,29796.70,83.87,2547712,0.4525,2025-08-03 17:57:30
311,6.137335,N/A,N/A,7.80e-05,29886.57,84.12,2555904,N/A,2025-08-03 17:57:31
312,2.003885,N/A,N/A,7.83e-05,29870.02,84.08,2564096,N/A,2025-08-03 17:57:31
313,4.819584,N/A,N/A,7.85e-05,29894.34,84.15,2572288,N/A,2025-08-03 17:57:31
314,4.237535,N/A,N/A,7.88e-05,29887.53,84.13,2580480,N/A,2025-08-03 17:57:32
315,2.582645,N/A,N/A,7.90e-05,29920.92,84.22,2588672,N/A,2025-08-03 17:57:32
316,2.470581,N/A,N/A,7.93e-05,29924.17,84.23,2596864,N/A,2025-08-03 17:57:32
317,2.661503,N/A,N/A,7.95e-05,29938.69,84.27,2605056,N/A,2025-08-03 17:57:33
318,4.414809,N/A,N/A,7.98e-05,29917.05,84.21,2613248,N/A,2025-08-03 17:57:33
319,1.131271,N/A,N/A,8.00e-05,30188.17,84.97,2621440,N/A,2025-08-03 17:57:33
320,2.762760,N/A,N/A,8.02e-05,29937.37,84.27,2629632,0.2164,2025-08-03 17:57:34
321,1.506318,N/A,N/A,8.05e-05,29786.01,83.84,2637824,N/A,2025-08-03 17:57:34
322,1.475821,N/A,N/A,8.07e-05,29790.30,83.85,2646016,N/A,2025-08-03 17:57:34
323,1.853537,N/A,N/A,8.10e-05,29796.53,83.87,2654208,N/A,2025-08-03 17:57:34
324,3.159040,N/A,N/A,8.12e-05,29824.69,83.95,2662400,N/A,2025-08-03 17:57:35
325,1.812450,N/A,N/A,8.15e-05,29814.04,83.92,2670592,N/A,2025-08-03 17:57:35
326,3.584179,N/A,N/A,8.18e-05,29807.89,83.90,2678784,N/A,2025-08-03 17:57:35
327,4.073978,N/A,N/A,8.20e-05,29841.31,84.00,2686976,N/A,2025-08-03 17:57:36
328,1.924851,N/A,N/A,8.23e-05,29845.71,84.01,2695168,N/A,2025-08-03 17:57:36
329,2.136944,N/A,N/A,8.25e-05,30079.09,84.67,2703360,N/A,2025-08-03 17:57:36
330,1.051821,N/A,N/A,8.28e-05,29931.75,84.25,2711552,0.4831,2025-08-03 17:57:37
331,4.187388,N/A,N/A,8.30e-05,29920.97,84.22,2719744,N/A,2025-08-03 17:57:37
332,3.224886,N/A,N/A,8.33e-05,29777.44,83.82,2727936,N/A,2025-08-03 17:57:37
333,3.850051,N/A,N/A,8.35e-05,29781.51,83.83,2736128,N/A,2025-08-03 17:57:37
334,5.821935,N/A,N/A,8.38e-05,29799.57,83.88,2744320,N/A,2025-08-03 17:57:38
335,2.713494,N/A,N/A,8.40e-05,29757.00,83.76,2752512,N/A,2025-08-03 17:57:38
336,2.004174,N/A,N/A,8.43e-05,29754.40,83.75,2760704,N/A,2025-08-03 17:57:38
337,2.861545,N/A,N/A,8.45e-05,29737.36,83.70,2768896,N/A,2025-08-03 17:57:39
338,3.371321,N/A,N/A,8.48e-05,29725.97,83.67,2777088,N/A,2025-08-03 17:57:39
339,3.067687,N/A,N/A,8.50e-05,29994.89,84.43,2785280,N/A,2025-08-03 17:57:39
340,4.702589,N/A,N/A,8.53e-05,29713.04,83.64,2793472,0.5642,2025-08-03 17:57:40
341,2.376036,N/A,N/A,8.55e-05,29781.04,83.83,2801664,N/A,2025-08-03 17:57:40
342,2.902390,N/A,N/A,8.58e-05,29776.70,83.82,2809856,N/A,2025-08-03 17:57:40
343,3.579753,N/A,N/A,8.60e-05,29745.51,83.73,2818048,N/A,2025-08-03 17:57:41
344,3.822990,N/A,N/A,8.63e-05,29805.94,83.90,2826240,N/A,2025-08-03 17:57:41
345,2.389915,N/A,N/A,8.65e-05,29779.02,83.82,2834432,N/A,2025-08-03 17:57:41
346,4.489621,N/A,N/A,8.68e-05,29788.35,83.85,2842624,N/A,2025-08-03 17:57:41
347,3.817908,N/A,N/A,8.70e-05,29784.47,83.84,2850816,N/A,2025-08-03 17:57:42
348,3.470125,N/A,N/A,8.73e-05,29809.07,83.91,2859008,N/A,2025-08-03 17:57:42
349,5.007870,N/A,N/A,8.75e-05,30077.79,84.66,2867200,N/A,2025-08-03 17:57:42
350,2.167744,N/A,N/A,8.78e-05,29847.15,84.01,2875392,0.7490,2025-08-03 17:57:43
351,1.139392,N/A,N/A,8.80e-05,29835.73,83.98,2883584,N/A,2025-08-03 17:57:43
352,2.519619,N/A,N/A,8.82e-05,29835.25,83.98,2891776,N/A,2025-08-03 17:57:43
353,4.429518,N/A,N/A,8.85e-05,29810.00,83.91,2899968,N/A,2025-08-03 17:57:44
354,1.557709,N/A,N/A,8.87e-05,29830.94,83.97,2908160,N/A,2025-08-03 17:57:44
355,4.438316,N/A,N/A,8.90e-05,29841.36,84.00,2916352,N/A,2025-08-03 17:57:44
356,4.193309,N/A,N/A,8.93e-05,29850.14,84.02,2924544,N/A,2025-08-03 17:57:44
357,2.665497,N/A,N/A,8.95e-05,29880.64,84.11,2932736,N/A,2025-08-03 17:57:45
358,4.853763,N/A,N/A,8.97e-05,29865.46,84.07,2940928,N/A,2025-08-03 17:57:45
359,1.873484,N/A,N/A,9.00e-05,30173.44,84.93,2949120,N/A,2025-08-03 17:57:45
360,3.547303,N/A,N/A,9.02e-05,29911.76,84.20,2957312,0.3005,2025-08-03 17:57:46
361,1.392826,N/A,N/A,9.05e-05,29941.42,84.28,2965504,N/A,2025-08-03 17:57:46
362,1.672002,N/A,N/A,9.07e-05,29966.02,84.35,2973696,N/A,2025-08-03 17:57:46
363,3.503564,N/A,N/A,9.10e-05,29978.70,84.38,2981888,N/A,2025-08-03 17:57:47
364,3.386888,N/A,N/A,9.12e-05,29824.32,83.95,2990080,N/A,2025-08-03 17:57:47
365,2.289295,N/A,N/A,9.15e-05,29838.73,83.99,2998272,N/A,2025-08-03 17:57:47
366,2.150689,N/A,N/A,9.17e-05,29824.31,83.95,3006464,N/A,2025-08-03 17:57:48
367,2.398516,N/A,N/A,9.20e-05,29849.24,84.02,3014656,N/A,2025-08-03 17:57:48
368,3.560115,N/A,N/A,9.22e-05,29851.29,84.03,3022848,N/A,2025-08-03 17:57:48
369,2.089818,N/A,N/A,9.25e-05,30083.05,84.68,3031040,N/A,2025-08-03 17:57:48
370,3.511565,N/A,N/A,9.28e-05,29795.82,83.87,3039232,0.3452,2025-08-03 17:57:49
371,2.609874,N/A,N/A,9.30e-05,29762.11,83.77,3047424,N/A,2025-08-03 17:57:49
372,3.833179,N/A,N/A,9.33e-05,29777.11,83.82,3055616,N/A,2025-08-03 17:57:49
373,3.700083,N/A,N/A,9.35e-05,29891.81,84.14,3063808,N/A,2025-08-03 17:57:50
374,4.352666,N/A,N/A,9.38e-05,29727.72,83.68,3072000,N/A,2025-08-03 17:57:50
375,3.675655,N/A,N/A,9.40e-05,29710.01,83.63,3080192,N/A,2025-08-03 17:57:50
376,2.169092,N/A,N/A,9.43e-05,29710.48,83.63,3088384,N/A,2025-08-03 17:57:51
377,3.563380,N/A,N/A,9.45e-05,29710.85,83.63,3096576,N/A,2025-08-03 17:57:51
378,3.911805,N/A,N/A,9.47e-05,29741.69,83.72,3104768,N/A,2025-08-03 17:57:51
379,4.223114,N/A,N/A,9.50e-05,29986.75,84.41,3112960,N/A,2025-08-03 17:57:51
380,4.974119,N/A,N/A,9.52e-05,29747.38,83.73,3121152,0.6732,2025-08-03 17:57:52
381,3.255052,N/A,N/A,9.55e-05,29726.99,83.68,3129344,N/A,2025-08-03 17:57:52
382,3.421981,N/A,N/A,9.57e-05,29747.76,83.73,3137536,N/A,2025-08-03 17:57:52
383,2.120246,N/A,N/A,9.60e-05,29917.17,84.21,3145728,N/A,2025-08-03 17:57:53
384,4.221194,N/A,N/A,9.63e-05,29921.58,84.22,3153920,N/A,2025-08-03 17:57:53
385,2.976386,N/A,N/A,9.65e-05,29854.31,84.03,3162112,N/A,2025-08-03 17:57:53
386,4.952353,N/A,N/A,9.68e-05,29824.20,83.95,3170304,N/A,2025-08-03 17:57:54
387,3.400110,N/A,N/A,9.70e-05,29819.45,83.94,3178496,N/A,2025-08-03 17:57:54
388,2.561255,N/A,N/A,9.73e-05,29809.70,83.91,3186688,N/A,2025-08-03 17:57:54
389,4.817041,N/A,N/A,9.75e-05,30058.01,84.61,3194880,N/A,2025-08-03 17:57:55
390,1.964126,N/A,N/A,9.78e-05,29825.13,83.95,3203072,0.7489,2025-08-03 17:57:55
391,2.254429,N/A,N/A,9.80e-05,29830.38,83.97,3211264,N/A,2025-08-03 17:57:55
392,2.811641,N/A,N/A,9.83e-05,29818.92,83.93,3219456,N/A,2025-08-03 17:57:55
393,3.842009,N/A,N/A,9.85e-05,29828.52,83.96,3227648,N/A,2025-08-03 17:57:56
394,1.984941,N/A,N/A,9.88e-05,29891.13,84.14,3235840,N/A,2025-08-03 17:57:56
395,2.403536,N/A,N/A,9.90e-05,29912.64,84.20,3244032,N/A,2025-08-03 17:57:56
396,3.857857,N/A,N/A,9.93e-05,29768.50,83.79,3252224,N/A,2025-08-03 17:57:57
397,3.727607,N/A,N/A,9.95e-05,29800.73,83.88,3260416,N/A,2025-08-03 17:57:57
398,1.819780,N/A,N/A,9.97e-05,29832.92,83.97,3268608,N/A,2025-08-03 17:57:57
399,2.896521,N/A,N/A,1.00e-04,30021.99,84.51,3276800,N/A,2025-08-03 17:57:58
400,2.868790,N/A,N/A,1.00e-04,29630.87,83.40,3284992,0.5293,2025-08-03 17:57:58
401,1.774446,N/A,N/A,1.01e-04,13185.47,37.11,3293184,N/A,2025-08-03 17:58:02
402,2.184900,N/A,N/A,1.01e-04,13182.90,37.11,3301376,N/A,2025-08-03 17:58:02
403,3.953247,N/A,N/A,1.01e-04,13188.01,37.12,3309568,N/A,2025-08-03 17:58:02
404,3.932004,N/A,N/A,1.01e-04,13186.20,37.12,3317760,N/A,2025-08-03 17:58:03
405,4.452662,N/A,N/A,1.02e-04,13197.88,37.15,3325952,N/A,2025-08-03 17:58:03
406,1.781759,N/A,N/A,1.02e-04,13195.70,37.14,3334144,N/A,2025-08-03 17:58:03
407,3.034449,N/A,N/A,1.02e-04,13191.59,37.13,3342336,N/A,2025-08-03 17:58:03
408,2.539251,N/A,N/A,1.02e-04,13173.83,37.08,3350528,N/A,2025-08-03 17:58:04
409,3.872999,N/A,N/A,1.03e-04,13246.33,37.29,3358720,N/A,2025-08-03 17:58:04
410,2.014083,N/A,N/A,1.03e-04,29668.98,83.51,3366912,0.5557,2025-08-03 17:58:04
411,1.390083,N/A,N/A,1.03e-04,29704.81,83.61,3375104,N/A,2025-08-03 17:58:05
412,2.868062,N/A,N/A,1.03e-04,29696.18,83.59,3383296,N/A,2025-08-03 17:58:05
413,2.304651,N/A,N/A,1.04e-04,29701.40,83.60,3391488,N/A,2025-08-03 17:58:05
414,2.103236,N/A,N/A,1.04e-04,29777.05,83.82,3399680,N/A,2025-08-03 17:58:06
415,3.037312,N/A,N/A,1.04e-04,29777.94,83.82,3407872,N/A,2025-08-03 17:58:06
416,2.505262,N/A,N/A,1.04e-04,29732.84,83.69,3416064,N/A,2025-08-03 17:58:06
417,1.858148,N/A,N/A,1.04e-04,29859.81,84.05,3424256,N/A,2025-08-03 17:58:07
418,3.526371,N/A,N/A,1.05e-04,29915.53,84.21,3432448,N/A,2025-08-03 17:58:07
419,3.364612,N/A,N/A,1.05e-04,30160.92,84.90,3440640,N/A,2025-08-03 17:58:07
420,2.856265,N/A,N/A,1.05e-04,29874.74,84.09,3448832,0.5413,2025-08-03 17:58:07
421,4.410041,N/A,N/A,1.06e-04,29843.74,84.00,3457024,N/A,2025-08-03 17:58:08
422,3.889655,N/A,N/A,1.06e-04,29843.58,84.00,3465216,N/A,2025-08-03 17:58:08
423,4.462589,N/A,N/A,1.06e-04,29862.13,84.06,3473408,N/A,2025-08-03 17:58:08
424,2.616388,N/A,N/A,1.06e-04,29883.69,84.12,3481600,N/A,2025-08-03 17:58:09
425,3.263499,N/A,N/A,1.07e-04,29923.99,84.23,3489792,N/A,2025-08-03 17:58:09
426,1.733846,N/A,N/A,1.07e-04,29842.71,84.00,3497984,N/A,2025-08-03 17:58:09
427,2.893028,N/A,N/A,1.07e-04,29809.89,83.91,3506176,N/A,2025-08-03 17:58:10
428,4.162285,N/A,N/A,1.07e-04,29844.60,84.01,3514368,N/A,2025-08-03 17:58:10
429,2.569728,N/A,N/A,1.07e-04,30071.17,84.64,3522560,N/A,2025-08-03 17:58:10
430,3.489496,N/A,N/A,1.08e-04,29685.03,83.56,3530752,0.4587,2025-08-03 17:58:11
431,2.147563,N/A,N/A,1.08e-04,29665.83,83.50,3538944,N/A,2025-08-03 17:58:11
432,2.157976,N/A,N/A,1.08e-04,29664.88,83.50,3547136,N/A,2025-08-03 17:58:11
433,2.013770,N/A,N/A,1.09e-04,29618.58,83.37,3555328,N/A,2025-08-03 17:58:11
434,2.110119,N/A,N/A,1.09e-04,29621.64,83.38,3563520,N/A,2025-08-03 17:58:12
435,1.725014,N/A,N/A,1.09e-04,29681.31,83.55,3571712,N/A,2025-08-03 17:58:12
436,1.159684,N/A,N/A,1.09e-04,29706.69,83.62,3579904,N/A,2025-08-03 17:58:12
437,3.005334,N/A,N/A,1.10e-04,29659.27,83.48,3588096,N/A,2025-08-03 17:58:13
438,4.580983,N/A,N/A,1.10e-04,29696.93,83.59,3596288,N/A,2025-08-03 17:58:13
439,3.619005,N/A,N/A,1.10e-04,30072.46,84.65,3604480,N/A,2025-08-03 17:58:13
440,2.969805,N/A,N/A,1.10e-04,29833.92,83.98,3612672,0.5342,2025-08-03 17:58:14
441,4.180885,N/A,N/A,1.11e-04,29804.94,83.89,3620864,N/A,2025-08-03 17:58:14
442,1.349888,N/A,N/A,1.11e-04,29856.05,84.04,3629056,N/A,2025-08-03 17:58:14
443,1.985919,N/A,N/A,1.11e-04,29852.65,84.03,3637248,N/A,2025-08-03 17:58:15
444,1.849959,N/A,N/A,1.11e-04,29876.81,84.10,3645440,N/A,2025-08-03 17:58:15
445,1.596974,N/A,N/A,1.11e-04,29863.41,84.06,3653632,N/A,2025-08-03 17:58:15
446,4.109231,N/A,N/A,1.12e-04,29905.30,84.18,3661824,N/A,2025-08-03 17:58:15
447,3.687184,N/A,N/A,1.12e-04,29906.33,84.18,3670016,N/A,2025-08-03 17:58:16
448,3.132546,N/A,N/A,1.12e-04,29843.04,84.00,3678208,N/A,2025-08-03 17:58:16
449,3.685694,N/A,N/A,1.12e-04,30119.82,84.78,3686400,N/A,2025-08-03 17:58:16
450,1.810386,N/A,N/A,1.13e-04,29778.41,83.82,3694592,0.6577,2025-08-03 17:58:17
451,3.099742,N/A,N/A,1.13e-04,29774.66,83.81,3702784,N/A,2025-08-03 17:58:17
452,1.123425,N/A,N/A,1.13e-04,29776.05,83.81,3710976,N/A,2025-08-03 17:58:17
453,2.751516,N/A,N/A,1.14e-04,29783.17,83.83,3719168,N/A,2025-08-03 17:58:18
454,3.219268,N/A,N/A,1.14e-04,29737.51,83.70,3727360,N/A,2025-08-03 17:58:18
455,2.653634,N/A,N/A,1.14e-04,29739.61,83.71,3735552,N/A,2025-08-03 17:58:18
456,2.745606,N/A,N/A,1.14e-04,29719.29,83.65,3743744,N/A,2025-08-03 17:58:18
457,1.670486,N/A,N/A,1.15e-04,29826.65,83.96,3751936,N/A,2025-08-03 17:58:19
458,2.308762,N/A,N/A,1.15e-04,29700.76,83.60,3760128,N/A,2025-08-03 17:58:19
459,1.047371,N/A,N/A,1.15e-04,30064.33,84.62,3768320,N/A,2025-08-03 17:58:19
460,1.614285,N/A,N/A,1.15e-04,29777.40,83.82,3776512,0.2141,2025-08-03 17:58:20
461,3.517383,N/A,N/A,1.16e-04,29788.46,83.85,3784704,N/A,2025-08-03 17:58:20
462,2.093755,N/A,N/A,1.16e-04,29798.82,83.88,3792896,N/A,2025-08-03 17:58:20
463,3.964300,N/A,N/A,1.16e-04,29823.09,83.95,3801088,N/A,2025-08-03 17:58:21
464,3.498248,N/A,N/A,1.16e-04,29829.83,83.96,3809280,N/A,2025-08-03 17:58:21
465,1.570335,N/A,N/A,1.17e-04,29818.60,83.93,3817472,N/A,2025-08-03 17:58:21
466,3.392844,N/A,N/A,1.17e-04,29804.65,83.89,3825664,N/A,2025-08-03 17:58:22
467,3.066042,N/A,N/A,1.17e-04,29926.06,84.24,3833856,N/A,2025-08-03 17:58:22
468,4.954191,N/A,N/A,1.17e-04,29926.69,84.24,3842048,N/A,2025-08-03 17:58:22
469,3.022789,N/A,N/A,1.18e-04,30083.07,84.68,3850240,N/A,2025-08-03 17:58:22
470,3.026469,N/A,N/A,1.18e-04,29845.94,84.01,3858432,0.5041,2025-08-03 17:58:23
471,4.428722,N/A,N/A,1.18e-04,29842.05,84.00,3866624,N/A,2025-08-03 17:58:23
472,3.404790,N/A,N/A,1.18e-04,29857.63,84.04,3874816,N/A,2025-08-03 17:58:23
473,1.918862,N/A,N/A,1.19e-04,29765.10,83.78,3883008,N/A,2025-08-03 17:58:24
474,3.531128,N/A,N/A,1.19e-04,29766.99,83.79,3891200,N/A,2025-08-03 17:58:24
475,3.638229,N/A,N/A,1.19e-04,29752.68,83.75,3899392,N/A,2025-08-03 17:58:24
476,2.304812,N/A,N/A,1.19e-04,29755.53,83.76,3907584,N/A,2025-08-03 17:58:25
477,4.540939,N/A,N/A,1.19e-04,29751.50,83.74,3915776,N/A,2025-08-03 17:58:25
478,4.734715,N/A,N/A,1.20e-04,29869.95,84.08,3923968,N/A,2025-08-03 17:58:25
479,2.889647,N/A,N/A,1.20e-04,30069.41,84.64,3932160,N/A,2025-08-03 17:58:25
480,1.288378,N/A,N/A,1.20e-04,29744.07,83.72,3940352,0.4360,2025-08-03 17:58:26
481,2.554407,N/A,N/A,1.21e-04,29720.25,83.66,3948544,N/A,2025-08-03 17:58:26
482,3.715338,N/A,N/A,1.21e-04,29804.05,83.89,3956736,N/A,2025-08-03 17:58:26
483,2.738584,N/A,N/A,1.21e-04,29832.01,83.97,3964928,N/A,2025-08-03 17:58:27
484,1.838415,N/A,N/A,1.21e-04,29845.21,84.01,3973120,N/A,2025-08-03 17:58:27
485,3.174843,N/A,N/A,1.21e-04,29818.84,83.93,3981312,N/A,2025-08-03 17:58:27
486,3.227082,N/A,N/A,1.22e-04,29815.93,83.93,3989504,N/A,2025-08-03 17:58:28
487,2.339555,N/A,N/A,1.22e-04,29824.04,83.95,3997696,N/A,2025-08-03 17:58:28
488,3.225168,N/A,N/A,1.22e-04,29835.04,83.98,4005888,N/A,2025-08-03 17:58:28
489,2.127739,N/A,N/A,1.22e-04,30135.29,84.82,4014080,N/A,2025-08-03 17:58:29
490,4.324102,N/A,N/A,1.23e-04,29774.66,83.81,4022272,0.4458,2025-08-03 17:58:29
491,5.542605,N/A,N/A,1.23e-04,29755.50,83.76,4030464,N/A,2025-08-03 17:58:29
492,3.005476,N/A,N/A,1.23e-04,29750.65,83.74,4038656,N/A,2025-08-03 17:58:29
493,1.000148,N/A,N/A,1.23e-04,29752.51,83.75,4046848,N/A,2025-08-03 17:58:30
494,3.005864,N/A,N/A,1.24e-04,29784.47,83.84,4055040,N/A,2025-08-03 17:58:30
495,3.352626,N/A,N/A,1.24e-04,29761.18,83.77,4063232,N/A,2025-08-03 17:58:30
496,2.779179,N/A,N/A,1.24e-04,29744.65,83.72,4071424,N/A,2025-08-03 17:58:31
497,2.903430,N/A,N/A,1.24e-04,29616.34,83.36,4079616,N/A,2025-08-03 17:58:31
498,2.200820,N/A,N/A,1.25e-04,29645.47,83.45,4087808,N/A,2025-08-03 17:58:31
499,3.331523,N/A,N/A,1.25e-04,29992.95,84.42,4096000,N/A,2025-08-03 17:58:32
500,2.844099,N/A,N/A,1.25e-04,29664.42,83.50,4104192,0.4902,2025-08-03 17:58:32
501,4.517547,N/A,N/A,1.25e-04,13256.09,37.31,4112384,N/A,2025-08-03 17:58:36
502,2.162999,N/A,N/A,1.26e-04,13251.47,37.30,4120576,N/A,2025-08-03 17:58:36
503,3.522346,N/A,N/A,1.26e-04,13253.61,37.31,4128768,N/A,2025-08-03 17:58:36
504,2.430056,N/A,N/A,1.26e-04,13256.78,37.32,4136960,N/A,2025-08-03 17:58:37
505,3.136380,N/A,N/A,1.27e-04,13264.40,37.34,4145152,N/A,2025-08-03 17:58:37
506,1.846137,N/A,N/A,1.27e-04,13292.03,37.41,4153344,N/A,2025-08-03 17:58:37
507,3.363696,N/A,N/A,1.27e-04,13290.24,37.41,4161536,N/A,2025-08-03 17:58:37
508,3.810575,N/A,N/A,1.27e-04,13295.64,37.42,4169728,N/A,2025-08-03 17:58:38
509,2.869806,N/A,N/A,1.28e-04,13359.12,37.60,4177920,N/A,2025-08-03 17:58:38
510,3.203921,N/A,N/A,1.28e-04,29858.13,84.04,4186112,0.4512,2025-08-03 17:58:38
511,4.884223,N/A,N/A,1.28e-04,29871.06,84.08,4194304,N/A,2025-08-03 17:58:39
512,4.099286,N/A,N/A,1.28e-04,29826.05,83.95,4202496,N/A,2025-08-03 17:58:39
513,3.624112,N/A,N/A,1.29e-04,29864.13,84.06,4210688,N/A,2025-08-03 17:58:39
514,3.627181,N/A,N/A,1.29e-04,29800.27,83.88,4218880,N/A,2025-08-03 17:58:40
515,3.222986,N/A,N/A,1.29e-04,29795.19,83.87,4227072,N/A,2025-08-03 17:58:40
516,2.210393,N/A,N/A,1.29e-04,29785.76,83.84,4235264,N/A,2025-08-03 17:58:40
517,3.116148,N/A,N/A,1.30e-04,29764.16,83.78,4243456,N/A,2025-08-03 17:58:41
518,2.065310,N/A,N/A,1.30e-04,29807.59,83.90,4251648,N/A,2025-08-03 17:58:41
519,3.300249,N/A,N/A,1.30e-04,30013.70,84.48,4259840,N/A,2025-08-03 17:58:41
520,2.865241,N/A,N/A,1.30e-04,29772.64,83.80,4268032,0.4247,2025-08-03 17:58:41
521,4.048697,N/A,N/A,1.31e-04,29762.03,83.77,4276224,N/A,2025-08-03 17:58:42
522,5.391419,N/A,N/A,1.31e-04,29750.41,83.74,4284416,N/A,2025-08-03 17:58:42
523,2.707628,N/A,N/A,1.31e-04,29787.17,83.84,4292608,N/A,2025-08-03 17:58:42
524,2.833321,N/A,N/A,1.31e-04,29782.84,83.83,4300800,N/A,2025-08-03 17:58:43
525,4.651361,N/A,N/A,1.31e-04,29780.55,83.83,4308992,N/A,2025-08-03 17:58:43
526,3.442905,N/A,N/A,1.32e-04,29819.93,83.94,4317184,N/A,2025-08-03 17:58:43
527,4.104133,N/A,N/A,1.32e-04,29782.01,83.83,4325376,N/A,2025-08-03 17:58:44
528,3.643162,N/A,N/A,1.32e-04,29915.48,84.21,4333568,N/A,2025-08-03 17:58:44
529,4.892995,N/A,N/A,1.32e-04,30146.31,84.86,4341760,N/A,2025-08-03 17:58:44
530,2.766664,N/A,N/A,1.33e-04,29905.29,84.18,4349952,0.6494,2025-08-03 17:58:44
531,3.012686,N/A,N/A,1.33e-04,29779.37,83.82,4358144,N/A,2025-08-03 17:58:45
532,2.654478,N/A,N/A,1.33e-04,29790.79,83.85,4366336,N/A,2025-08-03 17:58:45
533,2.878569,N/A,N/A,1.34e-04,29818.92,83.93,4374528,N/A,2025-08-03 17:58:45
534,2.410017,N/A,N/A,1.34e-04,29814.73,83.92,4382720,N/A,2025-08-03 17:58:46
